Index,Season,Week,Day,Date,Time,Home,Away,ScoreH,ScoreA,Attendance,Venue,Longitude,Latitude,Capacity,H_Followers,A_Followers,Rank_H,Rank_A,Families,Period,Weekend,TemperatureC,DewPoint,RH,LaggedAttendance,RankDiff,GameImp
120,2010,18,Thursday,2011-02-24,20:20:00,Al-Ittihad,Al-Ahli,2,0,15758,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,2000000,2,7,No,Night,Yes,26,20,69.55,14425,5,1
121,2010,18,Thursday,2011-02-24,20:20:00,Al-Wehda,Al-Hazem,8,1,233,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,49700,9,14,No,Night,Yes,27,20,65.56,261,5,1
122,2010,18,Friday,2011-02-25,20:20:00,Najran,Al-Ettifaq,2,4,1460,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,226500,13,5,No,Night,Yes,24,0,20.51,1729,8,1
123,2010,18,Friday,2011-02-25,20:20:00,Al-Raed,Al-Taawoun,0,0,14909,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,208700,8,12,No,Night,Yes,26,9,34.17,5501,4,1
124,2010,18,Friday,2011-02-25,20:20:00,Al-Fateh,Al-Hilal,1,2,9281,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,9600000,9,1,No,Night,Yes,23,6,33.32,2860,8,1
125,2010,18,Friday,2011-02-25,20:20:00,Al-Qadisiyah,Al-Shabab,1,1,266,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,414900,10,3,No,Night,Yes,21,12,56.41,100,7,1
126,2010,19,Thursday,2011-03-03,20:25:00,Al-Hazem,Al-Faisaly,0,3,93,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,103900,14,6,No,Night,Yes,19,2,32.17,633,8,1
127,2010,19,Friday,2011-03-04,20:25:00,Najran,Al-Taawoun,0,3,683,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,208700,13,12,No,Night,Yes,20,-1,24.34,1460,1,1
128,2010,19,Friday,2011-03-04,20:25:00,Al-Ettifaq,Al-Wehda,3,0,1587,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,226600,5,10,No,Night,Yes,17,8,55.4,3240,5,1
129,2010,19,Sunday,2011-03-06,20:25:00,Al-Shabab,Al-Fateh,0,0,103,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,161100,4,11,No,Night,No,19.6,4,35.7,7997,7,1
130,2010,19,Sunday,2011-03-06,20:25:00,Al-Nassr,Al-Qadisiyah,0,0,2679,King Fahad International Stadium,46.839236,24.788206,67000,3100000,91700,3,11,No,Night,No,19,2,32.17,3290,8,1
131,2010,19,Sunday,2011-03-06,20:25:00,Al-Ahli,Al-Hilal,1,1,15715,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,9600000,7,1,No,Night,No,26,19,65.36,6540,6,1
132,2010,19,Monday,2011-03-07,20:25:00,Al-Ittihad,Al-Raed,3,0,4398,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,149200,2,8,No,Night,No,27,20,65.56,15758,6,1
133,2010,20,Thursday,2011-03-17,20:30:00,Al-Raed,Al-Hazem,2,0,4949,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,49700,8,14,No,Night,Yes,18,4,39.46,14909,6,1
134,2010,20,Thursday,2011-03-17,20:30:00,Al-Fateh,Al-Ettifaq,1,0,914,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226500,12,3,No,Night,Yes,25,5,27.57,9281,9,1
135,2010,20,Friday,2011-03-18,20:30:00,Al-Taawoun,Al-Ahli,2,1,3956,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,2000000,10,7,No,Night,Yes,22,-7,13.73,2610,3,1
136,2010,20,Friday,2011-03-18,20:30:00,Al-Faisaly,Al-Qadisiyah,2,1,532,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,91700,6,10,No,Night,Yes,22,-7,13.73,617,4,1
137,2010,20,Sunday,2011-03-20,20:30:00,Al-Shabab,Najran,0,1,46,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,31200,5,13,No,Night,No,22,-2,20,103,8,1
138,2010,20,Sunday,2011-03-20,20:30:00,Al-Hilal,Al-Ittihad,0,0,19212,King Fahad International Stadium,46.839236,24.788206,67000,9600000,4000000,1,2,No,Night,No,21,-1,22.89,5119,1,1
139,2010,20,Sunday,2011-03-20,20:30:00,Al-Wehda,Al-Nassr,1,3,2921,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,3100000,9,4,No,Night,No,27,18,57.87,233,5,1
140,2010,21,Friday,2011-04-01,20:35:00,Al-Nassr,Al-Raed,1,0,3136,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,149200,3,7,No,Night,Yes,23.7,-2,18.05,2679,4,1
141,2010,21,Friday,2011-04-01,20:35:00,Al-Ittihad,Al-Taawoun,0,1,4037,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,208700,2,9,No,Night,Yes,28,19,58.11,4398,7,1
142,2010,21,Friday,2011-04-01,20:35:00,Al-Hazem,Al-Shabab,0,4,82,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,414900,14,5,No,Night,Yes,27,3,21.28,93,9,1
143,2010,21,Friday,2011-04-01,20:35:00,Al-Ettifaq,Al-Hilal,2,3,21174,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,9600000,4,1,No,Night,Yes,24,1,22.05,1587,3,1
144,2010,21,Saturday,2011-04-02,20:35:00,Najran,Al-Faisaly,0,1,709,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,103900,13,6,No,Night,Yes,25,-2,16.69,683,7,1
145,2010,21,Saturday,2011-04-02,20:35:00,Al-Fateh,Al-Wehda,2,1,895,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226600,10,9,No,Night,Yes,25,0,19.32,914,1,1
146,2010,21,Saturday,2011-04-02,20:35:00,Al-Qadisiyah,Al-Ahli,1,3,1432,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,2000000,11,8,No,Night,Yes,25,3,23.96,266,3,1
147,2010,22,Thursday,2011-04-07,20:35:00,Al-Ettifaq,Al-Raed,2,2,628,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,149200,5,8,No,Night,Yes,22,11,49.67,21174,3,1
148,2010,22,Thursday,2011-04-07,20:35:00,Al-Qadisiyah,Najran,2,3,209,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,31200,12,13,No,Night,Yes,23,18,73.46,1432,1,1
149,2010,22,Friday,2011-04-08,20:35:00,Al-Taawoun,Al-Hazem,2,0,8144,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,49700,9,14,No,Night,Yes,26,1,19.57,3956,5,1
150,2010,22,Friday,2011-04-08,20:35:00,Al-Faisaly,Al-Fateh,1,2,809,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,161100,6,10,No,Night,Yes,26,1,19.57,532,4,1
151,2010,22,Sunday,2011-04-10,20:35:00,Al-Hilal,Al-Shabab,2,1,13203,King Fahad International Stadium,46.839236,24.788206,67000,9600000,414900,1,4,No,Night,No,26.9,0,17.27,19212,3,1
152,2010,22,Sunday,2011-04-10,20:35:00,Al-Wehda,Al-Ittihad,1,2,3036,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,4000000,11,2,No,Night,No,26,10,36.54,2921,9,1
153,2010,22,Sunday,2011-04-10,20:35:00,Al-Ahli,Al-Nassr,0,0,16167,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,3100000,7,3,No,Night,No,25,12,44.28,15715,4,1
154,2010,23,Thursday,2011-04-21,20:40:00,Al-Taawoun,Al-Faisaly,4,1,5201,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,103900,8,6,No,Night,Yes,24,9,38.49,8144,2,1
155,2010,23,Thursday,2011-04-21,20:40:00,Al-Hazem,Al-Ettifaq,1,4,6,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,226500,14,5,No,Night,Yes,24,9,38.49,82,9,1
156,2010,23,Friday,2011-04-22,20:40:00,Najran,Al-Wehda,1,5,1655,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,226600,12,11,No,Night,Yes,29,3,18.94,709,1,1
157,2010,23,Friday,2011-04-22,20:40:00,Al-Raed,Al-Qadisiyah,1,4,9100,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,91700,10,12,No,Night,Yes,26,11,39.06,4949,2,1
158,2010,23,Sunday,2011-04-24,20:40:00,Al-Nassr,Al-Hilal,0,1,10654,King Fahad International Stadium,46.839236,24.788206,67000,3100000,9600000,3,1,No,Night,No,30.4,3,17.47,3136,2,1
159,2010,23,Sunday,2011-04-24,20:40:00,Al-Ittihad,Al-Fateh,2,0,648,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,161100,2,9,No,Night,No,27,18,57.87,4037,7,1
160,2010,23,Monday,2011-04-25,20:40:00,Al-Shabab,Al-Ahli,2,1,595,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,2000000,4,7,No,Night,No,24.7,16,58.43,46,3,1
161,2010,24,Friday,2011-04-29,20:40:00,Al-Ittihad,Al-Qadisiyah,2,2,889,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,91700,2,13,No,Night,Yes,34,14,30.03,648,11,1
162,2010,24,Friday,2011-04-29,20:40:00,Al-Hilal,Al-Raed,2,1,5528,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,149200,1,10,No,Night,Yes,31,8,23.88,13203,9,3
163,2010,24,Friday,2011-04-29,20:40:00,Al-Ettifaq,Al-Nassr,3,0,8315,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,3100000,4,3,No,Night,Yes,27,3,21.28,628,1,1
164,2010,24,Friday,2011-04-29,20:40:00,Al-Wehda,Al-Shabab,1,2,563,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,414900,11,5,No,Night,Yes,33,17,38.49,3036,6,1
165,2010,24,Saturday,2011-04-30,20:40:00,Al-Hazem,Najran,0,3,24,Al-Hazm Club Stadium,43.50235,25.862347,3000,49700,31200,14,13,No,Night,Yes,23,20,83.22,6,1,1
166,2010,24,Saturday,2011-04-30,20:40:00,Al-Fateh,Al-Taawoun,1,3,133,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,208700,9,7,No,Night,Yes,30,13,35.29,895,2,1
167,2010,24,Saturday,2011-04-30,20:40:00,Al-Ahli,Al-Faisaly,3,0,1158,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,103900,8,6,No,Night,Yes,26,19,65.36,16167,2,1
168,2010,15,Thursday,2011-05-05,20:45:00,Al-Wehda,Al-Qadisiyah,0,0,302,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,91700,11,12,No,Night,Yes,34,15,32.03,563,1,1
169,2010,25,Sunday,2011-05-15,20:50:00,Najran,Al-Fateh,2,1,1160,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,161100,13,9,No,Night,No,30,-2,12.46,1655,4,1
170,2010,25,Sunday,2011-05-15,20:50:00,Al-Taawoun,Al-Ettifaq,0,1,8802,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,226500,7,3,No,Night,No,34,10,23.07,5201,4,1
171,2010,25,Sunday,2011-05-15,20:50:00,Al-Shabab,Al-Ittihad,1,1,1118,King Fahad International Stadium,46.839236,24.788206,67000,414900,4000000,4,2,No,Night,No,33.1,8,21.2,595,2,1
172,2010,25,Sunday,2011-05-15,20:50:00,Al-Nassr,Al-Hazem,2,1,1603,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,49700,5,14,No,Night,No,32,8,22.56,10654,9,1
173,2010,25,Sunday,2011-05-15,20:50:00,Al-Faisaly,Al-Raed,1,3,833,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,149200,6,10,No,Night,No,34,10,23.07,809,4,1
174,2010,25,Sunday,2011-05-15,20:50:00,Al-Qadisiyah,Al-Hilal,0,2,4496,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,9600000,12,1,No,Night,No,30,20,55.08,209,11,1
175,2010,25,Sunday,2011-05-15,20:50:00,Al-Ahli,Al-Wehda,3,2,2143,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,226600,8,11,No,Night,No,26,17,57.63,1158,3,1
176,2010,26,Friday,2011-05-20,20:55:00,Al-Raed,Al-Ahli,2,3,6763,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,2000000,9,7,No,Night,Yes,36,10,20.65,9100,2,1
177,2010,26,Friday,2011-05-20,20:55:00,Al-Ittihad,Al-Nassr,5,2,5471,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,3100000,2,4,No,Night,Yes,30,21,58.58,889,2,1
178,2010,26,Friday,2011-05-20,20:55:00,Al-Hilal,Najran,2,1,8620,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,31200,1,11,No,Night,Yes,35.6,9,19.74,5528,10,3
179,2010,26,Friday,2011-05-20,20:55:00,Al-Fateh,Al-Hazem,3,0,50,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,49700,10,14,No,Night,Yes,34,10,23.07,133,4,1
180,2010,26,Friday,2011-05-20,20:55:00,Al-Faisaly,Al-Shabab,0,1,920,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,414900,6,5,No,Night,Yes,36,10,20.65,833,1,1
181,2010,26,Friday,2011-05-20,20:55:00,Al-Ettifaq,Al-Qadisiyah,1,0,1464,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,91700,3,13,No,Night,Yes,35,13,26.61,8315,10,1
182,2010,26,Friday,2011-05-20,20:55:00,Al-Wehda,Al-Taawoun,0,0,632,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,208700,12,8,No,Night,Yes,33,21,49.4,302,4,1
183,2011,1,Friday,2011-09-09,20:30:00,Al-Ittihad,Al-Taawoun,5,3,6860,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,208700,1,1,No,Night,Yes,32.6,19,44.64,NA,0,1
184,2011,1,Friday,2011-09-09,20:30:00,Al-Fateh,Najran,2,2,181,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,31200,1,1,No,Night,Yes,32,5,18.35,NA,0,1
185,2011,1,Friday,2011-09-09,20:30:00,Al-Qadisiyah,Al-Ettifaq,0,1,943,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,226500,1,1,No,Night,Yes,32,6,19.67,NA,0,1
186,2011,1,Saturday,2011-09-10,20:30:00,Hajer,Al-Hilal,1,2,4225,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,9600000,1,1,No,Night,Yes,32,1,13.83,NA,0,1
187,2011,1,Saturday,2011-09-10,20:30:00,Al-Nassr,Al-Raed,1,0,5550,King Fahad International Stadium,46.839236,24.788206,67000,3100000,149200,1,1,No,Night,Yes,35,0,10.88,NA,0,1
188,2011,1,Saturday,2011-09-10,20:30:00,Al-Faisaly,Al-Shabab,1,3,505,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,414900,1,1,No,Night,Yes,34,8,20.16,NA,0,1
189,2011,1,Saturday,2011-09-10,20:30:00,Al-Ansar,Al-Ahli,0,1,8210,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,17300,2000000,1,1,No,Night,Yes,33.4,2.4,14.13,NA,0,1
190,2011,2,Thursday,2011-09-15,20:25:00,Najran,Al-Ettifaq,0,3,483,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,226500,8,5,No,Night,Yes,30,0,14.42,NA,3,1
191,2011,2,Thursday,2011-09-15,20:25:00,Al-Taawoun,Hajer,2,1,2385,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,21900,13,9,No,Night,Yes,35,9,20.41,NA,4,1
192,2011,2,Thursday,2011-09-15,20:25:00,Al-Hilal,Al-Shabab,0,2,12276,King Fahad International Stadium,46.839236,24.788206,67000,9600000,414900,3,2,No,Night,Yes,32.2,1.7,14.38,NA,1,1
193,2011,2,Friday,2011-09-16,20:25:00,Al-Raed,Al-Faisaly,1,4,8619,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,103900,12,14,No,Night,Yes,34,7,18.83,NA,2,1
194,2011,2,Friday,2011-09-16,20:25:00,Al-Ansar,Al-Qadisiyah,0,3,244,Al-Ansar Club Stadium,39.545272,24.514177,5000,17300,91700,10,11,No,Night,Yes,35.3,5.6,15.91,8210,1,1
195,2011,2,Friday,2011-09-16,20:25:00,Al-Ahli,Al-Nassr,2,0,15492,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,3100000,4,6,No,Night,Yes,32,20,49.14,NA,2,1
196,2011,3,Tuesday,2011-09-20,18:20:00,Al-Ettifaq,Al-Ittihad,1,0,9549,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,4000000,2,1,No,Night,No,29,16,45.37,NA,1,1
197,2011,3,Thursday,2011-09-22,20:20:00,Al-Shabab,Al-Qadisiyah,1,0,725,King Fahad International Stadium,46.839236,24.788206,67000,414900,91700,1,5,No,Night,Yes,30.8,9.4,26.55,NA,4,1
198,2011,3,Thursday,2011-09-22,20:20:00,Al-Fateh,Al-Raed,0,0,164,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,149200,7,13,No,Night,Yes,29,11,32.77,181,6,1
199,2011,3,Thursday,2011-09-22,20:20:00,Al-Faisaly,Al-Nassr,1,1,2725,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,3100000,7,10,No,Night,Yes,34,8,20.16,505,3,1
200,2011,3,Friday,2011-09-23,20:20:00,Hajer,Al-Ansar,1,0,443,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,17300,12,14,No,Night,Yes,29,14,39.9,4225,2,1
201,2011,3,Friday,2011-09-23,20:20:00,Al-Taawoun,Al-Hilal,0,1,19658,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,9600000,8,9,No,Night,Yes,33,8,21.32,2385,1,1
202,2011,3,Friday,2011-09-23,20:20:00,Al-Ahli,Najran,4,0,13499,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,31200,3,11,No,Night,Yes,30,24,70.29,15492,8,1
203,2011,4,Thursday,2011-09-29,20:10:00,Al-Raed,Al-Shabab,1,2,5567,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,414900,12,2,No,Night,Yes,34,5,16.4,8619,10,1
204,2011,4,Thursday,2011-09-29,20:10:00,Al-Hilal,Al-Ahli,4,0,22996,King Fahad International Stadium,46.839236,24.788206,67000,9600000,2000000,4,1,No,Night,Yes,32.5,2.8,15.29,12276,3,1
205,2011,4,Thursday,2011-09-29,20:10:00,Al-Ettifaq,Hajer,0,0,1391,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,21900,3,10,No,Night,Yes,29,24,74.47,9549,7,1
206,2011,4,Friday,2011-09-30,20:10:00,Najran,Al-Faisaly,1,1,271,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,103900,13,6,No,Night,Yes,28,-3,12.99,483,7,1
207,2011,4,Friday,2011-09-30,20:10:00,Al-Nassr,Al-Fateh,1,2,1846,King Fahad International Stadium,46.839236,24.788206,67000,3100000,161100,7,4,No,Night,Yes,31.9,3.1,16.15,5550,3,1
208,2011,4,Friday,2011-09-30,20:10:00,Al-Qadisiyah,Al-Taawoun,1,1,181,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,208700,8,11,No,Night,Yes,30,23,66.18,943,3,1
209,2011,4,Sunday,2011-10-02,20:10:00,Al-Ittihad,Al-Ansar,3,2,3941,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,17300,6,14,No,Night,No,31,24,66.38,6860,8,1
210,2011,5,Friday,2011-10-14,19:55:00,Al-Shabab,Al-Ittihad,2,2,4503,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,4000000,1,9,No,Night,Yes,27.8,9.3,31.36,725,8,1
211,2011,5,Friday,2011-10-14,19:55:00,Al-Raed,Najran,0,1,1879,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,31200,13,12,No,Night,Yes,31,10,27.33,5567,1,1
212,2011,5,Friday,2011-10-14,19:55:00,Al-Fateh,Al-Qadisiyah,1,6,599,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,91700,5,8,No,Night,Yes,28,18,54.58,164,3,1
213,2011,5,Friday,2011-10-14,19:55:00,Al-Ansar,Al-Ettifaq,0,2,241,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,17300,226500,14,2,No,Night,Yes,32.4,-2.5,10.47,244,12,1
214,2011,5,Saturday,2011-10-15,19:55:00,Hajer,Al-Nassr,0,3,3682,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,3100000,9,11,No,Night,Yes,26,8,31.93,443,2,1
215,2011,5,Saturday,2011-10-15,19:55:00,Al-Faisaly,Al-Hilal,0,2,3223,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,9600000,7,3,No,Night,Yes,31,10,27.33,2725,4,1
216,2011,5,Saturday,2011-10-15,19:55:00,Al-Ahli,Al-Taawoun,4,2,4110,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,208700,4,10,No,Night,Yes,29.4,23,68.51,13499,6,1
217,2011,6,Thursday,2011-10-20,19:50:00,Najran,Al-Shabab,1,4,723,Al-Ukhdood Stadium,44.24472,17.59028,2800,31200,414900,10,2,No,Night,Yes,21,-6,15.76,271,8,1
218,2011,6,Thursday,2011-10-20,19:50:00,Hajer,Al-Faisaly,1,1,247,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,103900,12,9,No,Night,Yes,26,15,50.73,3682,3,1
219,2011,6,Thursday,2011-10-20,19:50:00,Al-Qadisiyah,Al-Hilal,4,5,6711,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,9600000,6,3,No,Night,Yes,26,16,54.08,181,3,1
220,2011,6,Friday,2011-10-21,19:50:00,Al-Taawoun,Al-Ansar,2,0,2058,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,17300,11,14,No,Night,Yes,24,6,31.37,19658,3,1
221,2011,6,Friday,2011-10-21,19:50:00,Al-Nassr,Al-Ettifaq,1,3,5218,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,226500,8,1,No,Night,Yes,23.2,1.8,24.51,1846,7,1
222,2011,6,Friday,2011-10-21,19:50:00,Al-Fateh,Al-Ahli,2,2,1330,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,2000000,5,4,No,Night,Yes,23,-5,15.05,599,1,1
223,2011,7,Friday,2011-10-28,19:50:00,Al-Shabab,Al-Taawoun,1,0,1475,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,208700,1,9,No,Night,Yes,25.4,0.2,19.14,4503,8,1
224,2011,7,Friday,2011-10-28,19:50:00,Al-Raed,Hajer,1,2,1831,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,21900,13,11,No,Night,Yes,28,4,21.54,1879,2,1
225,2011,7,Friday,2011-10-28,19:50:00,Al-Ettifaq,Al-Fateh,1,0,2059,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,161100,2,5,No,Night,Yes,24,15,57.15,1391,3,1
226,2011,8,Tuesday,2011-11-01,19:45:00,Hajer,Al-Fateh,2,4,1858,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,161100,9,5,No,Night,No,24,17,64.93,247,4,1
227,2011,8,Tuesday,2011-11-01,19:45:00,Al-Hilal,Al-Raed,2,0,7708,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,149200,3,13,No,Night,No,23,6,33.32,22996,10,1
228,2011,8,Tuesday,2011-11-01,19:45:00,Al-Ahli,Al-Ettifaq,0,0,9287,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,2000000,226500,4,2,No,Night,No,25.4,18,63.61,4110,2,1
229,2011,8,Wednesday,2011-11-02,19:45:00,Al-Taawoun,Najran,1,4,2630,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,31200,10,12,No,Night,Yes,23,9,40.89,2058,2,1
230,2011,8,Wednesday,2011-11-02,19:45:00,Al-Shabab,Al-Nassr,2,2,4357,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,3100000,1,8,No,Night,Yes,21.3,9.5,46.9,1475,7,1
231,2011,8,Wednesday,2011-11-02,19:45:00,Al-Faisaly,Al-Ansar,2,1,550,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,17300,10,14,No,Night,Yes,25,9,36.26,3223,4,1
232,2011,8,Wednesday,2011-11-02,19:45:00,Al-Qadisiyah,Al-Ittihad,0,8,2390,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,4000000,7,6,No,Night,Yes,22,11,49.67,6711,1,1
233,2011,9,Friday,2011-11-18,19:35:00,Al-Raed,Al-Qadisiyah,1,0,6482,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,91700,13,8,No,Night,Yes,25,9,36.26,1831,5,1
234,2011,9,Friday,2011-11-18,19:35:00,Al-Ittihad,Al-Faisaly,4,2,3277,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,103900,7,11,No,Night,Yes,26,19,65.36,3941,4,1
235,2011,9,Friday,2011-11-18,19:35:00,Al-Fateh,Al-Shabab,0,1,873,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,414900,7,1,No,Night,Yes,21,18,82.99,1330,6,1
236,2011,9,Friday,2011-11-18,19:35:00,Al-Ettifaq,Al-Taawoun,5,1,1121,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,208700,2,12,No,Night,Yes,22,18,78.06,2059,10,1
237,2011,9,Saturday,2011-11-19,19:35:00,Hajer,Al-Ahli,0,2,870,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,2000000,11,4,No,Night,Yes,22,9,43.45,1858,7,1
238,2011,9,Saturday,2011-11-19,19:35:00,Al-Nassr,Najran,3,2,1576,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,31200,5,12,No,Night,Yes,22,5,33.03,5218,7,1
239,2011,9,Saturday,2011-11-19,19:35:00,Al-Ansar,Al-Hilal,0,2,18400,Prince Mohammed bin Abdul Aziz Stadium,39.543668,24.462513,20000,17300,9600000,14,3,No,Night,Yes,24.5,6.9,32.39,241,11,1
240,2011,2,Tuesday,2011-11-22,19:35:00,Al-Ittihad,Al-Fateh,1,2,3174,Prince Abdullah Al-Faisal Stadium,39.251693,21.446608,18000,4000000,161100,6,6,No,Night,No,22,12,53.06,NA,0,1
241,2011,10,Thursday,2011-11-24,19:35:00,Al-Nassr,Al-Hilal,0,3,17945,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,9600000,7,3,No,Night,Yes,13.2,1.2,43.98,1576,4,1
