Index,Week,Day,Date,Time,Home,Away,ScoreH,ScoreA,Attendance,Venue,Longitude,Latitude,Capacity,H_Followers,A_Followers,Families,Period,Weekend,PosH,PosA
1061,22,Saturday,2016-04-09,18:40:00,Al-Fateh,Al-Nassr,2,1,1614,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,3100000,No,Night,Yes,6,8
1062,22,Saturday,2016-04-09,18:55:00,Al-Faisaly,Al-Ahli,1,2,915,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,2000000,No,Night,Yes,9,1
1063,22,Saturday,2016-04-09,21:00:00,Al-Hilal,Al-Shabab,1,1,5175,King Fahad International Stadium,46.839236,24.788206,67000,9600000,414900,No,Night,Yes,2,5
1064,22,Saturday,2016-04-09,21:00:00,Al-Ittihad,Al-Khaleej,4,1,1787,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,78100,No,Night,Yes,3,7
1065,23,Friday,2016-04-15,18:55:00,Al-Nassr,Al-Raed,1,2,1838,King Fahad International Stadium,46.839236,24.788206,67000,3100000,149200,No,Night,Yes,8,13
1066,23,Friday,2016-04-15,21:10:00,Najran,Al-Hilal,2,3,18777,King Abdullah International Stadium,39.16417,21.76322,60000,31200,9600000,No,Night,Yes,12,2
1067,23,Saturday,2016-04-16,18:45:00,Hajer,Al-Ahli,0,1,3113,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,2000000,No,Night,Yes,14,1
1068,23,Saturday,2016-04-16,18:45:00,Al-Khaleej,Al-Faisaly,2,1,180,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,103900,No,Night,Yes,7,9
1069,23,Saturday,2016-04-16,21:10:00,Al-Shabab,Al-Ittihad,1,2,2662,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,4000000,No,Night,Yes,5,3
1070,23,Sunday,2016-04-17,18:45:00,Al-Qadisiyah,Al-Wehda,1,1,822,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,226600,No,Night,No,11,10
1071,23,Sunday,2016-04-17,21:00:00,Al-Taawoun,Al-Fateh,1,2,6999,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,161100,No,Night,No,4,6
1072,24,Friday,2016-04-22,18:55:00,Al-Shabab,Al-Wehda,1,1,411,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226600,No,Night,Yes,6,10
1073,24,Friday,2016-04-22,19:00:00,Al-Faisaly,Najran,2,2,96,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,31200,No,Night,Yes,9,13
1074,24,Friday,2016-04-22,21:10:00,Al-Raed,Al-Taawoun,1,1,7154,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,208700,No,Night,Yes,11,4
1075,24,Saturday,2016-04-23,19:00:00,Al-Nassr,Al-Khaleej,1,1,1074,King Fahad International Stadium,46.839236,24.788206,67000,3100000,78100,No,Night,Yes,8,7
1076,24,Sunday,2016-04-24,18:45:00,Hajer,Al-Ittihad,0,5,2143,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,4000000,No,Night,No,14,3
1077,24,Sunday,2016-04-24,21:15:00,Al-Ahli,Al-Hilal,3,1,56293,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,9600000,No,Night,No,1,2
1078,24,Monday,2016-04-25,18:45:00,Al-Fateh,Al-Qadisiyah,2,2,699,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,91700,No,Night,No,5,12
1079,25,Sunday,2016-05-08,21:00:00,Al-Ittihad,Al-Nassr,0,5,3970,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,3100000,No,Night,No,3,8
1080,25,Sunday,2016-05-08,21:00:00,Al-Fateh,Najran,3,1,282,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,31200,No,Night,No,5,13
1081,25,Sunday,2016-05-08,21:00:00,Al-Qadisiyah,Al-Khaleej,2,0,573,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,78100,No,Night,No,12,7
1082,25,Sunday,2016-05-08,21:00:00,Al-Faisaly,Al-Shabab,0,0,63,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,414900,No,Night,No,9,6
1083,25,Sunday,2016-05-08,21:00:00,Al-Raed,Al-Ahli,2,5,6449,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,2000000,No,Night,No,11,1
1084,25,Sunday,2016-05-08,21:00:00,Al-Wehda,Al-Taawoun,2,1,310,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,208700,No,Night,No,10,4
1085,25,Sunday,2016-05-08,21:00:00,Al-Hilal,Hajer,4,1,2371,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,21900,No,Night,No,2,14
1086,26,Thursday,2016-05-12,19:10:00,Al-Hilal,Al-Faisaly,0,0,2743,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,103900,No,Night,Yes,2,9
1087,26,Friday,2016-05-13,21:00:00,Al-Ahli,Al-Fateh,3,2,60051,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,161100,No,Night,Yes,1,5
1088,26,Friday,2016-05-13,21:00:00,Al-Taawoun,Al-Ittihad,2,1,1274,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,4000000,No,Night,Yes,4,3
1089,26,Friday,2016-05-13,21:00:00,Al-Nassr,Al-Shabab,1,2,1946,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,414900,No,Night,Yes,8,6
1090,26,Saturday,2016-05-14,18:55:00,Al-Khaleej,Al-Wehda,1,4,93,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,226600,No,Night,Yes,7,10
1091,26,Saturday,2016-05-14,20:45:00,Najran,Al-Raed,3,3,409,King Abdullah International Stadium,39.16417,21.76322,60000,31200,149200,No,Night,Yes,13,12
1092,26,Saturday,2016-05-14,20:45:00,Hajer,Al-Qadisiyah,0,2,106,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,21900,91700,No,Night,Yes,14,11
1093,1,Thursday,2016-08-11,19:10:00,Al-Shabab,Al-Qadisiyah,0,0,1406,King Fahad International Stadium,46.839236,24.788206,67000,414900,91700,No,Night,Yes,1,1
1094,1,Thursday,2016-08-11,21:05:00,Al-Raed,Al-Ittihad,2,3,7017,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,4000000,No,Night,Yes,1,1
1095,1,Friday,2016-08-12,19:10:00,Al-Faisaly,Al-Khaleej,3,1,214,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,78100,No,Night,Yes,1,1
1096,1,Friday,2016-08-12,21:05:00,Al-Wehda,Al-Taawoun,3,2,681,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,208700,No,Night,Yes,1,1
1097,1,Friday,2016-08-12,21:05:00,Al-Nassr,Al-Fateh,4,1,11264,King Fahad International Stadium,46.839236,24.788206,67000,3100000,161100,No,Night,Yes,1,1
1098,1,Saturday,2016-08-13,20:45:00,Al-Hilal,Al-Batin,2,0,15371,King Fahad International Stadium,46.839236,24.788206,67000,9600000,98200,No,Night,Yes,1,1
1099,1,Sunday,2016-08-14,20:45:00,Al-Ettifaq,Al-Ahli,1,4,6350,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,2000000,No,Night,No,1,1
1100,2,Thursday,2016-08-18,20:45:00,Al-Raed,Al-Wehda,3,1,3294,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226600,No,Night,Yes,10,6
1101,2,Friday,2016-08-19,18:50:00,Al-Qadisiyah,Al-Faisaly,1,1,199,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,103900,No,Night,Yes,8,3
1102,2,Friday,2016-08-19,21:05:00,Al-Taawoun,Al-Hilal,0,2,11966,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,9600000,No,Night,Yes,9,4
1103,2,Saturday,2016-08-20,19:10:00,Al-Batin,Al-Shabab,1,0,3020,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,414900,No,Night,Yes,12,7
1104,2,Saturday,2016-08-20,21:05:00,Al-Fateh,Al-Ahli,0,1,4179,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,2000000,No,Night,Yes,13,1
1105,2,Saturday,2016-08-20,21:05:00,Al-Khaleej,Al-Ittihad,2,3,3027,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,4000000,No,Night,Yes,11,5
1106,2,Saturday,2016-08-20,21:05:00,Al-Ettifaq,Al-Nassr,1,0,7450,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,3100000,No,Night,Yes,14,2
1107,3,Friday,2016-09-16,18:25:00,Al-Khaleej,Al-Batin,2,2,112,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,98200,No,Night,Yes,12,7
1108,3,Friday,2016-09-16,18:45:00,Al-Taawoun,Al-Raed,2,1,3501,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,149200,No,Night,Yes,13,5
1109,3,Friday,2016-09-16,20:45:00,Al-Hilal,Al-Ettifaq,1,2,7484,King Fahad International Stadium,46.839236,24.788206,67000,9600000,226500,No,Night,Yes,2,6
1110,3,Saturday,2016-09-17,18:40:00,Al-Faisaly,Al-Fateh,0,0,204,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,161100,No,Night,Yes,4,14
1111,3,Saturday,2016-09-17,20:45:00,Al-Nassr,Al-Qadisiyah,1,0,2689,King Fahad International Stadium,46.839236,24.788206,67000,3100000,91700,No,Night,Yes,8,10
1112,3,Sunday,2016-09-18,20:45:00,Al-Shabab,Al-Ahli,3,2,3101,King Fahad International Stadium,46.839236,24.788206,67000,414900,2000000,No,Night,No,11,1
1113,3,Sunday,2016-09-18,20:45:00,Al-Wehda,Al-Ittihad,3,5,3270,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,4000000,No,Night,No,9,3
1114,4,Wednesday,2016-09-21,20:25:00,Al-Ettifaq,Al-Batin,2,1,2246,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,98200,No,Night,No,2,7
1115,4,Thursday,2016-09-22,18:40:00,Al-Raed,Al-Fateh,3,2,2879,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,161100,No,Night,Yes,9,14
1116,4,Thursday,2016-09-22,20:25:00,Al-Qadisiyah,Al-Hilal,1,2,5820,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,9600000,No,Night,Yes,12,4
1117,4,Thursday,2016-09-22,20:25:00,Al-Nassr,Al-Khaleej,0,1,4438,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,78100,No,Night,Yes,5,13
1118,4,Friday,2016-09-23,18:30:00,Al-Shabab,Al-Taawoun,2,2,1125,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,208700,No,Night,Yes,8,10
1119,4,Friday,2016-09-23,18:35:00,Al-Faisaly,Al-Wehda,2,1,205,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,226600,No,Night,Yes,6,11
1120,4,Friday,2016-09-23,20:45:00,Al-Ahli,Al-Ittihad,1,1,49732,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,4000000,No,Night,Yes,3,1
1121,5,Friday,2016-10-14,17:55:00,Al-Fateh,Al-Ettifaq,0,0,1408,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226500,No,Night,Yes,14,2
1122,5,Friday,2016-10-14,17:55:00,Al-Khaleej,Al-Shabab,1,2,498,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,414900,No,Night,Yes,9,8
1123,5,Friday,2016-10-14,18:10:00,Al-Batin,Al-Raed,4,0,1002,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,149200,No,Night,Yes,10,7
1124,5,Friday,2016-10-14,20:15:00,Al-Ittihad,Al-Taawoun,3,1,17571,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,208700,No,Night,Yes,1,11
1125,5,Saturday,2016-10-15,20:00:00,Al-Ahli,Al-Qadisiyah,2,0,14388,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,91700,No,Night,Yes,5,13
1126,5,Saturday,2016-10-15,20:00:00,Al-Hilal,Al-Faisaly,4,0,8318,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,103900,No,Night,Yes,3,4
1127,5,Saturday,2016-10-15,20:00:00,Al-Wehda,Al-Nassr,0,3,2275,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,3100000,No,Night,Yes,12,6
1128,6,Thursday,2016-10-20,18:10:00,Al-Taawoun,Al-Fateh,0,0,3143,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,161100,No,Night,Yes,11,14
1129,6,Thursday,2016-10-20,20:00:00,Al-Khaleej,Al-Hilal,1,6,5242,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,78100,9600000,No,Night,Yes,10,2
1130,6,Thursday,2016-10-20,20:15:00,Al-Ittihad,Al-Shabab,0,1,32196,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,414900,No,Night,Yes,1,6
1131,6,Friday,2016-10-21,17:45:00,Al-Ettifaq,Al-Wehda,1,3,1530,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,226600,No,Night,Yes,4,12
1132,6,Friday,2016-10-21,18:00:00,Al-Batin,Al-Qadisiyah,1,1,1017,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,91700,No,Night,Yes,8,13
1133,6,Friday,2016-10-21,18:10:00,Al-Raed,Al-Faisaly,1,0,1723,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,103900,No,Night,Yes,9,7
1134,6,Friday,2016-10-21,20:15:00,Al-Nassr,Al-Ahli,1,0,16501,King Fahad International Stadium,46.839236,24.788206,67000,3100000,2000000,No,Night,Yes,5,3
1135,7,Friday,2016-10-28,17:40:00,Al-Qadisiyah,Al-Taawoun,0,1,221,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,208700,No,Night,Yes,13,11
1136,7,Friday,2016-10-28,18:00:00,Al-Raed,Al-Ettifaq,2,0,1942,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,226500,No,Night,Yes,7,6
1137,7,Friday,2016-10-28,20:00:00,Al-Hilal,Al-Ittihad,0,2,35033,King Fahad International Stadium,46.839236,24.788206,67000,9600000,4000000,No,Night,Yes,1,2
1138,7,Saturday,2016-10-29,18:10:00,Al-Shabab,Al-Fateh,2,0,647,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,161100,No,Night,Yes,4,14
1139,7,Saturday,2016-10-29,19:50:00,Al-Wehda,Al-Batin,5,1,603,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,98200,No,Night,Yes,10,8
1140,7,Saturday,2016-10-29,19:50:00,Al-Faisaly,Al-Nassr,1,2,1629,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,3100000,No,Night,Yes,9,3
1141,7,Saturday,2016-10-29,20:00:00,Al-Ahli,Al-Khaleej,4,1,8811,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,78100,No,Night,Yes,5,12
1142,8,Thursday,2016-11-03,17:55:00,Al-Faisaly,Al-Shabab,0,1,462,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,414900,No,Night,Yes,11,4
1143,8,Thursday,2016-11-03,19:50:00,Al-Nassr,Al-Raed,3,1,5195,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,149200,No,Night,Yes,3,6
1144,8,Thursday,2016-11-03,20:00:00,Al-Ittihad,Al-Batin,2,0,16898,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,98200,No,Night,Yes,1,9
1145,8,Friday,2016-11-04,17:35:00,Al-Qadisiyah,Al-Khaleej,0,0,318,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,78100,No,Night,Yes,13,12
1146,8,Friday,2016-11-04,20:00:00,Al-Ahli,Al-Wehda,4,0,17923,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226600,No,Night,Yes,5,8
1147,8,Saturday,2016-11-05,17:35:00,Al-Ettifaq,Al-Taawoun,3,0,1235,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,208700,No,Night,Yes,7,10
1148,8,Saturday,2016-11-05,20:00:00,Al-Fateh,Al-Hilal,0,1,8071,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,9600000,No,Night,Yes,14,2
1149,9,Friday,2016-11-18,17:35:00,Al-Fateh,Al-Qadisiyah,1,1,1131,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,91700,No,Night,Yes,14,13
1150,9,Friday,2016-11-18,19:45:00,Al-Taawoun,Al-Faisaly,0,0,4113,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,103900,No,Night,Yes,11,10
1151,9,Saturday,2016-11-19,17:35:00,Al-Khaleej,Al-Ettifaq,1,2,863,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,226500,No,Night,Yes,12,6
1152,9,Saturday,2016-11-19,19:45:00,Al-Shabab,Al-Wehda,0,0,884,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226600,No,Night,Yes,4,8
1153,9,Sunday,2016-11-20,19:45:00,Al-Batin,Al-Ahli,0,1,1644,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,2000000,No,Night,No,9,5
1154,9,Sunday,2016-11-20,19:45:00,Al-Hilal,Al-Raed,2,1,5132,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,149200,No,Night,No,2,7
1155,9,Sunday,2016-11-20,19:55:00,Al-Ittihad,Al-Nassr,0,1,23038,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,3100000,No,Night,No,1,3
1156,10,Thursday,2016-11-24,17:30:00,Al-Ettifaq,Al-Faisaly,3,1,2750,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,226500,103900,No,Night,Yes,6,9
1157,10,Thursday,2016-11-24,19:40:00,Al-Wehda,Al-Khaleej,1,2,804,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,78100,No,Night,Yes,8,13
1158,10,Friday,2016-11-25,17:40:00,Al-Batin,Al-Fateh,1,1,473,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,161100,No,Night,Yes,11,14
1159,10,Friday,2016-11-25,17:50:00,Al-Taawoun,Al-Nassr,2,1,5013,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,3100000,No,Night,Yes,10,2
1160,10,Friday,2016-11-25,20:00:00,Al-Ahli,Al-Hilal,1,2,51659,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,9600000,No,Night,Yes,3,1
1161,10,Saturday,2016-11-26,17:55:00,Al-Raed,Al-Shabab,2,2,2967,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,414900,No,Night,Yes,7,5
1162,10,Saturday,2016-11-26,19:50:00,Al-Qadisiyah,Al-Ittihad,0,3,3733,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,91700,4000000,No,Night,Yes,12,4
1163,11,Thursday,2016-12-01,19:40:00,Al-Nassr,Al-Batin,4,0,4431,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,98200,No,Night,Yes,3,10
1164,11,Thursday,2016-12-01,19:40:00,Al-Faisaly,Al-Ahli,3,6,704,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,2000000,No,Night,Yes,11,4
1165,11,Friday,2016-12-02,17:25:00,Al-Qadisiyah,Al-Raed,3,0,263,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,149200,No,Night,Yes,14,7
1166,11,Friday,2016-12-02,19:40:00,Al-Ittihad,Al-Ettifaq,4,1,28532,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,226500,No,Night,Yes,2,6
1167,11,Friday,2016-12-02,19:55:00,Al-Hilal,Al-Shabab,3,0,16075,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,414900,No,Night,Yes,1,5
1168,11,Saturday,2016-12-03,14:45:00,Al-Fateh,Al-Wehda,4,2,1214,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,226600,No,Daytime,Yes,13,9
1169,11,Saturday,2016-12-03,17:30:00,Al-Khaleej,Al-Taawoun,0,1,103,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,208700,No,Night,Yes,12,8
1170,12,Thursday,2016-12-08,17:40:00,Al-Batin,Al-Taawoun,1,0,2577,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,208700,No,Night,Yes,10,7
1171,12,Thursday,2016-12-08,19:55:00,Al-Hilal,Al-Wehda,6,0,8458,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,226600,No,Night,Yes,1,9
1172,12,Friday,2016-12-09,17:30:00,Al-Ettifaq,Al-Qadisiyah,2,2,2566,Prince Mohamed bin Fahd Stadium,50.1141,26.4272,26000,226500,91700,No,Night,Yes,6,12
1173,12,Friday,2016-12-09,19:55:00,Al-Shabab,Al-Nassr,1,1,8175,King Fahad International Stadium,46.839236,24.788206,67000,414900,3100000,No,Night,Yes,5,3
1174,12,Friday,2016-12-09,19:55:00,Al-Ahli,Al-Raed,1,0,11689,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,149200,No,Night,Yes,4,8
1175,12,Saturday,2016-12-10,14:55:00,Al-Fateh,Al-Khaleej,2,4,2134,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,78100,No,Daytime,Yes,13,14
1176,12,Saturday,2016-12-10,19:45:00,Al-Faisaly,Al-Ittihad,2,4,1402,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,4000000,No,Night,Yes,11,2
1177,13,Wednesday,2016-12-14,19:45:00,Al-Wehda,Al-Qadisiyah,2,5,679,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,91700,No,Night,No,11,12
1178,13,Thursday,2016-12-15,15:05:00,Al-Batin,Al-Faisaly,0,0,2927,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,103900,No,Daytime,Yes,9,13
1179,13,Thursday,2016-12-15,17:50:00,Al-Shabab,Al-Ettifaq,1,1,757,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,226500,No,Night,Yes,5,6
1180,13,Friday,2016-12-16,17:55:00,Al-Raed,Al-Khaleej,3,2,3048,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,78100,No,Night,Yes,8,10
1181,13,Friday,2016-12-16,20:00:00,Al-Nassr,Al-Hilal,1,1,27181,King Fahad International Stadium,46.839236,24.788206,67000,3100000,9600000,No,Night,Yes,3,1
1182,13,Saturday,2016-12-17,18:25:00,Al-Ittihad,Al-Fateh,3,2,22094,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,161100,No,Night,Yes,2,14
1183,13,Saturday,2016-12-17,19:45:00,Al-Taawoun,Al-Ahli,2,3,2774,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,2000000,No,Night,Yes,7,4
1184,14,Wednesday,2016-12-21,17:30:00,Al-Qadisiyah,Al-Shabab,1,1,545,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,414900,No,Night,No,10,5
1185,14,Wednesday,2016-12-21,17:40:00,Al-Batin,Al-Hilal,0,2,4583,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,9600000,No,Night,No,9,2
1186,14,Wednesday,2016-12-21,19:45:00,Al-Fateh,Al-Nassr,1,2,3714,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,3100000,No,Night,No,14,4
1187,14,Thursday,2016-12-22,17:30:00,Al-Khaleej,Al-Faisaly,1,1,126,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,78100,103900,No,Night,Yes,11,12
1188,14,Thursday,2016-12-22,19:45:00,Al-Ahli,Al-Ettifaq,4,1,14743,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,226500,No,Night,Yes,3,6
1189,14,Friday,2016-12-23,18:00:00,Al-Taawoun,Al-Wehda,3,1,2596,King Abdullah Sport City Stadium,43.9478,26.3789,25000,208700,226600,No,Night,Yes,8,13
1190,14,Friday,2016-12-23,19:45:00,Al-Ittihad,Al-Raed,3,2,32800,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,149200,No,Night,Yes,1,7
1191,15,Thursday,2016-12-29,18:00:00,Al-Faisaly,Al-Qadisiyah,3,2,317,King Salman Bin Abdul Aziz Sport City Stadium,45.368019,25.886929,7000,103900,91700,No,Night,Yes,12,9
1192,15,Friday,2016-12-30,17:55:00,Al-Shabab,Al-Batin,3,1,658,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,414900,98200,No,Night,Yes,5,10
1193,15,Friday,2016-12-30,19:50:00,Al-Wehda,Al-Raed,2,1,309,King Abdul Aziz Sport City Stadium,39.974081,21.485366,38000,226600,149200,No,Night,Yes,13,8
1194,15,Saturday,2016-12-31,19:50:00,Al-Hilal,Al-Taawoun,4,2,6386,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,9600000,208700,No,Night,Yes,1,7
1195,15,Saturday,2016-12-31,19:50:00,Al-Ahli,Al-Fateh,2,0,9560,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,161100,No,Night,Yes,2,14
1196,15,Sunday,2017-01-01,19:50:00,Al-Nassr,Al-Ettifaq,2,0,4638,Prince Faysal Bin Fahad stadium,46.739745,24.662599,22500,3100000,226500,No,Night,No,4,6
1197,15,Tuesday,2017-01-03,19:50:00,Al-Ittihad,Al-Khaleej,1,1,15179,King Abdullah International Stadium,39.16417,21.76322,60000,4000000,78100,No,Night,No,3,11
1198,16,Thursday,2017-01-26,18:25:00,Al-Raed,Al-Taawoun,3,2,7859,King Abdullah Sport City Stadium,43.9478,26.3789,25000,149200,208700,No,Night,Yes,8,7
1199,16,Thursday,2017-01-26,20:15:00,Al-Qadisiyah,Al-Nassr,3,2,4022,Prince Saud Bin Jalawi Sport City Stadium,50.2052,26.3699,21100,91700,3100000,No,Night,Yes,10,3
1200,16,Friday,2017-01-27,15:35:00,Al-Batin,Al-Khaleej,1,0,2207,Al-Batin Club Stadium,46.075254,28.448749,6000,98200,78100,No,Daytime,Yes,13,11
1201,16,Friday,2017-01-27,18:05:00,Al-Fateh,Al-Faisaly,1,0,1097,Prince Abdullah Bin Jalawi Sport City Stadium,49.612778,25.305833,27550,161100,103900,No,Night,Yes,14,9
1202,16,Friday,2017-01-27,20:15:00,Al-Ahli,Al-Shabab,3,1,40591,King Abdullah International Stadium,39.16417,21.76322,60000,2000000,414900,No,Night,Yes,2,5
